,LineId,Time,Program,Content,template,EventId
123,124,10.30 16:49:52,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
124,125,10.30 16:49:52,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1682 bytes (1.64 KB) sent, 472 bytes received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
125,126,10.30 16:49:53,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
126,127,10.30 16:49:53,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
127,128,10.30 16:49:53,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2473 bytes (2.41 KB) sent, 1926 bytes (1.88 KB) received, lifetime 00:20","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
128,129,10.30 16:49:53,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1293 bytes (1.26 KB) sent, 2459 bytes (2.40 KB) received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
129,130,10.30 16:49:53,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1293 bytes (1.26 KB) sent, 2460 bytes (2.40 KB) received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
130,131,10.30 16:49:53,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
131,132,10.30 16:49:53,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1293 bytes (1.26 KB) sent, 2440 bytes (2.38 KB) received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
132,133,10.30 16:49:53,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1133 bytes (1.10 KB) sent, 3274 bytes (3.19 KB) received, lifetime 00:01","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
133,134,10.30 16:49:53,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
134,135,10.30 16:49:53,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
135,136,10.30 16:49:54,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
136,137,10.30 16:49:54,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
137,138,10.30 16:49:54,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 489 bytes sent, 566 bytes received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
138,139,10.30 16:49:54,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1372 bytes (1.33 KB) sent, 1224 bytes (1.19 KB) received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
139,140,10.30 16:49:55,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
140,141,10.30 16:49:55,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
141,142,10.30 16:49:56,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
142,143,10.30 16:49:56,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
143,144,10.30 16:49:56,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
144,145,10.30 16:49:56,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
145,146,10.30 16:49:56,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
146,147,10.30 16:49:56,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
147,148,10.30 16:49:57,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
148,149,10.30 16:49:57,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
149,150,10.30 16:49:57,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
150,151,10.30 16:50:03,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
151,152,10.30 16:50:10,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1198 bytes (1.16 KB) sent, 344 bytes received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
152,153,10.30 16:50:15,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:19","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
153,154,10.30 16:51:56,svchost.exe *64,"proxy.cse.cuhk.edu.hk:5070 close, 303 bytes sent, 275 bytes received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
154,155,10.30 16:51:58,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1180 bytes (1.15 KB) sent, 421 bytes received, lifetime 02:01","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
155,156,10.30 16:52:01,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2437 bytes (2.37 KB) sent, 842 bytes received, lifetime 02:04","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
156,157,10.30 16:52:23,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 952 bytes sent, 782 bytes received, lifetime 00:10","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
157,158,10.30 16:52:25,svchost.exe *64,"proxy.cse.cuhk.edu.hk:5070 close, 301 bytes sent, 278 bytes received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
158,159,10.30 16:52:30,Dropbox.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1853 bytes (1.80 KB) sent, 4179 bytes (4.08 KB) received, lifetime 02:00","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
159,160,10.30 16:53:23,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1166 bytes (1.13 KB) sent, 336 bytes received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
160,161,10.30 16:53:23,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1180 bytes (1.15 KB) sent, 337 bytes received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
161,162,10.30 16:53:23,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2035 bytes (1.98 KB) sent, 469 bytes received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
162,163,10.30 16:53:23,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 3690 bytes (3.60 KB) sent, 1306 bytes (1.27 KB) received, lifetime 02:03","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
163,164,10.30 16:53:24,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
164,165,10.30 16:53:24,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
165,166,10.30 16:53:24,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
166,167,10.30 16:53:24,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
167,168,10.30 16:53:24,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
168,169,10.30 16:53:24,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
169,170,10.30 16:53:24,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
170,171,10.30 16:53:24,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
171,172,10.30 16:53:24,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
172,173,10.30 16:53:24,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1325 bytes (1.29 KB) sent, 511 bytes received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
173,174,10.30 16:53:24,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
174,175,10.30 16:53:24,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
175,176,10.30 16:53:24,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
176,177,10.30 16:53:24,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 896 bytes sent, 375 bytes received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
177,178,10.30 16:53:24,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
178,179,10.30 16:53:24,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
179,180,10.30 16:53:24,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
180,181,10.30 16:53:26,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
181,182,10.30 16:53:27,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
182,183,10.30 16:53:27,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
183,184,10.30 16:53:28,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1248 bytes (1.21 KB) sent, 331 bytes received, lifetime 00:02","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
184,185,10.30 16:53:30,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
185,186,10.30 16:53:44,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:17","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
186,187,10.30 16:54:07,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
187,188,10.30 16:54:07,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1166 bytes (1.13 KB) sent, 363 bytes received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
188,189,10.30 16:54:07,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
189,190,10.30 16:54:07,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
190,191,10.30 16:54:07,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
191,192,10.30 16:54:07,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2455 bytes (2.39 KB) sent, 727 bytes received, lifetime 00:43","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
192,193,10.30 16:54:07,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
193,194,10.30 16:54:07,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
194,195,10.30 16:54:07,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
195,196,10.30 16:54:07,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
196,197,10.30 16:54:07,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
197,198,10.30 16:54:07,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1292 bytes (1.26 KB) sent, 2457 bytes (2.39 KB) received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
198,199,10.30 16:54:07,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
199,200,10.30 16:54:07,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
200,201,10.30 16:54:07,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
201,202,10.30 16:54:07,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1292 bytes (1.26 KB) sent, 1500 bytes (1.46 KB) received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
202,203,10.30 16:54:07,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1292 bytes (1.26 KB) sent, 1490 bytes (1.45 KB) received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
203,204,10.30 16:54:07,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
204,205,10.30 16:54:08,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1292 bytes (1.26 KB) sent, 429 bytes received, lifetime 00:01","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
205,206,10.30 16:54:08,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1285 bytes (1.25 KB) sent, 1490 bytes (1.45 KB) received, lifetime 00:01","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
206,207,10.30 16:54:08,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
207,208,10.30 16:54:08,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 3637 bytes (3.55 KB) sent, 1432 bytes (1.39 KB) received, lifetime 00:01","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
208,209,10.30 16:54:08,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
209,210,10.30 16:54:08,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
210,211,10.30 16:54:09,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
211,212,10.30 16:54:09,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
212,213,10.30 16:54:11,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
213,214,10.30 16:54:12,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:05","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
214,215,10.30 16:54:12,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
215,216,10.30 16:54:14,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
216,217,10.30 16:54:17,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
217,218,10.30 16:54:22,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
218,219,10.30 16:54:27,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
219,220,10.30 16:56:08,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 939 bytes sent, 4231 bytes (4.13 KB) received, lifetime 02:00","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
220,221,10.30 16:56:08,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 469 bytes sent, 1617 bytes (1.57 KB) received, lifetime 02:00","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
221,222,10.30 16:58:25,Wiz.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2636 bytes (2.57 KB) sent, 2279 bytes (2.22 KB) received, lifetime 01:05","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
222,223,10.30 17:01:35,WeChat.exe,"proxy.cse.cuhk.edu.hk:5070 close, 435 bytes sent, 353 bytes received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
223,224,10.30 17:02:09,WeChat.exe,"proxy.cse.cuhk.edu.hk:5070 close, 451 bytes sent, 353 bytes received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
224,225,10.30 17:02:17,putty.exe,183.62.156.108:22 open through proxy socks.cse.cuhk.edu.hk:5070 SOCKS5,<*> <*> open through proxy socks.cse.cuhk.edu.hk <*> SOCKS5,Event0
225,226,10.30 17:05:31,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
226,227,10.30 17:05:33,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
227,228,10.30 17:07:34,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 3684 bytes (3.59 KB) sent, 8009 bytes (7.82 KB) received, lifetime 02:02","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
228,229,10.30 17:07:51,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 946 bytes sent, 783 bytes received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
229,230,10.30 17:07:51,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 946 bytes sent, 783 bytes received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
230,231,10.30 17:07:58,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
231,232,10.30 17:07:59,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
232,233,10.30 17:07:59,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
233,234,10.30 17:08:02,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2818 bytes (2.75 KB) sent, 1460 bytes (1.42 KB) received, lifetime 01:52","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
234,235,10.30 17:08:02,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 16493 bytes (16.1 KB) sent, 315731 bytes (308 KB) received, lifetime 02:37","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
235,236,10.30 17:08:02,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1769 bytes (1.72 KB) sent, 61234 bytes (59.7 KB) received, lifetime 00:02","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
236,237,10.30 17:08:24,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 791 bytes sent, 778 bytes received, lifetime 00:10","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
237,238,10.30 17:09:40,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
238,239,10.30 17:10:11,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1578 bytes (1.54 KB) sent, 392726 bytes (383 KB) received, lifetime 00:31","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
239,240,10.30 17:10:37,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
240,241,10.30 17:10:37,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 809 bytes sent, 186 bytes received, lifetime 00:06","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
241,242,10.30 17:10:37,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
242,243,10.30 17:10:38,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
243,244,10.30 17:10:38,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
244,245,10.30 17:10:50,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2933 bytes (2.86 KB) sent, 11721005 bytes (11.1 MB) received, lifetime 02:48","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
