,LineId,Date,Time,Pid,Tid,Level,Component,Content,template,EventId
98,99,03-17,16:13:46.143,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261850777, event=2, flags=0x0, uid=1000",userActivityNoUpdateLocked: eventTime= <*> event= <*> flags= <*> uid= <*>,Event116
99,100,03-17,16:13:46.144,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready= true,0 policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true,1 boostinprogress= false,0 waitmodeenable= false,1 mode= false,2 manual= <*> auto= <*> adj= 0.0userId= <*>",Event140
100,101,03-17,16:13:46.145,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,Event110
101,102,03-17,16:13:46.146,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,Event110
102,103,03-17,16:13:46.146,2227,2227,I,PanelView,"onTouchEvent::0, x=271.0, y=14.0",onTouchEvent: : <*> x= <*> y= <*>,Event16
103,104,03-17,16:13:46.148,2227,2227,I,PanelView,schedulePeek,schedulePeek,Event13
104,105,03-17,16:13:46.153,1702,2113,V,AudioManager,getRingtonePlayer...,getRingtonePlayer...,Event14
105,106,03-17,16:13:46.155,2227,2227,D,PhoneStatusBar,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,disable: < expand <*> alerts <*> back home recent clock navigationbar search quick_settings >,Event134
106,107,03-17,16:13:46.155,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,Event110
107,108,03-17,16:13:46.158,1702,2113,I,NotificationManager,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true","updateLightsLocked, mInCall <*> false, mScreenOn <*> true, ledNotification <*> <*> <*>",Event107
108,109,03-17,16:13:46.158,1702,2113,I,NotificationManager,"updateLightsLocked,turn off notificationLight","updateLightsLocked, turn off notificationLight",Event108
109,110,03-17,16:13:46.159,1702,3137,V,AudioManager,getRingtonePlayer...,getRingtonePlayer...,Event14
110,111,03-17,16:13:46.161,1702,3137,I,NotificationManager,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true","updateLightsLocked, mInCall <*> false, mScreenOn <*> true, ledNotification <*> <*> <*>",Event107
111,112,03-17,16:13:46.161,1702,3137,I,NotificationManager,"updateLightsLocked,turn off notificationLight","updateLightsLocked, turn off notificationLight",Event108
112,113,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,"overlapAmount:196.0, previousNotificationEnd:0.0, newYTranslation:-196.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-529",overlapAmount: <*> previousNotificationEnd: <*> newYTranslation: <*> location: <*> i: <*> getTopPadding: <*> getLocationOnScreen( ) : <*>,Event135
113,114,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:180, i:0",state.clipTopAmount: <*> i: <*>,Event136
114,115,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-529.0",updateClipping isOverlap: <*> getTopPadding= <*> Translation= <*>,Event154
115,116,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,updateDimmedActivatedHideSensitive overlap: true,Event137
116,117,03-17,16:13:46.232,1702,8289,W,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,Event145
117,118,03-17,16:13:46.240,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=40000600 mask=ffffffff oldVal=40000500 newVal=40000600 diff=300 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect(0 <*> <*> <*> <*> <*> , dockedStackBounds= Rect(1 <*> <*> <*> <*> <*> ",Event100
118,119,03-17,16:13:46.240,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x40000600, SystemUiVisibility=0x40000600",notifyUiVisibilityChanged: vis= <*> SystemUiVisibility= <*>,Event102
119,120,03-17,16:13:46.241,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,Event110
120,121,03-17,16:13:46.242,2227,2227,I,PanelView,onExpandingStarted,onExpandingStarted,Event21
121,122,03-17,16:13:46.250,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,Event110
122,123,03-17,16:13:46.250,2227,2227,I,PanelView,onTrackingStarted,onTrackingStarted,Event15
123,124,03-17,16:13:46.277,1702,14640,I,WindowManager,Destroying surface Surface(name=com.tencent.qt.qtl/com.tencent.qt.qtl.activity.info.NewsDetailXmlActivity) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,Destroying surface Surface( name= <*> called by com.android.server.wm.WindowStateAnimator.destroySurface: <*> com.android.server.wm.WindowStateAnimator.destroySurfaceLocked: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,Event113
124,125,03-17,16:13:46.285,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,Event110
125,126,03-17,16:13:46.290,2227,2227,I,StackScrollAlgorithm,"overlapAmount:146.0, previousNotificationEnd:0.0, newYTranslation:-146.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-479",overlapAmount: <*> previousNotificationEnd: <*> newYTranslation: <*> location: <*> i: <*> getTopPadding: <*> getLocationOnScreen( ) : <*>,Event135
126,127,03-17,16:13:46.290,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:130, i:0",state.clipTopAmount: <*> i: <*>,Event136
127,128,03-17,16:13:46.290,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-479.0",updateClipping isOverlap: <*> getTopPadding= <*> Translation= <*>,Event154
128,129,03-17,16:13:46.291,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,updateDimmedActivatedHideSensitive overlap: true,Event137
129,130,03-17,16:13:46.304,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,Event110
130,131,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,"overlapAmount:119.0, previousNotificationEnd:0.0, newYTranslation:-119.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-452",overlapAmount: <*> previousNotificationEnd: <*> newYTranslation: <*> location: <*> i: <*> getTopPadding: <*> getLocationOnScreen( ) : <*>,Event135
131,132,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:103, i:0",state.clipTopAmount: <*> i: <*>,Event136
132,133,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-452.0",updateClipping isOverlap: <*> getTopPadding= <*> Translation= <*>,Event154
133,134,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,updateDimmedActivatedHideSensitive overlap: true,Event137
134,135,03-17,16:13:46.317,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,Event110
135,136,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,"overlapAmount:85.0, previousNotificationEnd:0.0, newYTranslation:-85.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-418",overlapAmount: <*> previousNotificationEnd: <*> newYTranslation: <*> location: <*> i: <*> getTopPadding: <*> getLocationOnScreen( ) : <*>,Event135
136,137,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:69, i:0",state.clipTopAmount: <*> i: <*>,Event136
137,138,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-418.0",updateClipping isOverlap: <*> getTopPadding= <*> Translation= <*>,Event154
138,139,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,updateDimmedActivatedHideSensitive overlap: true,Event137
139,140,03-17,16:13:46.338,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,Event110
140,141,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,"overlapAmount:46.0, previousNotificationEnd:0.0, newYTranslation:-46.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-379",overlapAmount: <*> previousNotificationEnd: <*> newYTranslation: <*> location: <*> i: <*> getTopPadding: <*> getLocationOnScreen( ) : <*>,Event135
141,142,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:30, i:0",state.clipTopAmount: <*> i: <*>,Event136
142,143,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-379.0",updateClipping isOverlap: <*> getTopPadding= <*> Translation= <*>,Event154
143,144,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,updateDimmedActivatedHideSensitive overlap: true,Event137
144,145,03-17,16:13:46.350,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,Event110
145,146,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,"overlapAmount:5.0, previousNotificationEnd:0.0, newYTranslation:-5.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-338",overlapAmount: <*> previousNotificationEnd: <*> newYTranslation: <*> location: <*> i: <*> getTopPadding: <*> getLocationOnScreen( ) : <*>,Event135
146,147,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:-1, i:0",state.clipTopAmount: <*> i: <*>,Event136
147,148,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-338.0",updateClipping isOverlap: <*> getTopPadding= <*> Translation= <*>,Event154
148,149,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,updateDimmedActivatedHideSensitive overlap: true,Event137
149,150,03-17,16:13:46.368,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,Event110
150,151,03-17,16:13:46.370,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-293.0",updateClipping isOverlap: <*> getTopPadding= <*> Translation= <*>,Event154
151,152,03-17,16:13:46.370,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap: false,Event155
152,153,03-17,16:13:46.388,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,Event110
153,154,03-17,16:13:46.389,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-250.0",updateClipping isOverlap: <*> getTopPadding= <*> Translation= <*>,Event154
154,155,03-17,16:13:46.389,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap: false,Event155
155,156,03-17,16:13:46.394,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,Event110
156,157,03-17,16:13:46.397,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,Event110
157,158,03-17,16:13:46.398,2227,2227,I,PanelView,"onTouchEvent::1, x=296.0, y=327.0",onTouchEvent: : <*> x= <*> y= <*>,Event16
158,159,03-17,16:13:46.398,2227,2227,I,PanelView,cancelPeek: false,cancelPeek: false,Event128
159,160,03-17,16:13:46.398,2227,2227,I,PanelView,"flingToHeight: vel=2849.079, expand=true, target=553.0, collapseSpeedUpFactor=1.0, expandBecauseOfFalsing=false",flingToHeight: vel= <*> expand= <*> target= <*> collapseSpeedUpFactor= <*> expandBecauseOfFalsing= false,Event23
160,161,03-17,16:13:46.398,2227,2227,I,PanelView,onTrackingStopped: true,onTrackingStopped: true,Event17
161,162,03-17,16:13:46.403,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-240.0",updateClipping isOverlap: <*> getTopPadding= <*> Translation= <*>,Event154
162,163,03-17,16:13:46.403,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap: false,Event155
163,164,03-17,16:13:46.417,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-200.0",updateClipping isOverlap: <*> getTopPadding= <*> Translation= <*>,Event154
164,165,03-17,16:13:46.417,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap: false,Event155
165,166,03-17,16:13:46.435,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-168.0",updateClipping isOverlap: <*> getTopPadding= <*> Translation= <*>,Event154
166,167,03-17,16:13:46.435,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap: false,Event155
167,168,03-17,16:13:46.451,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-139.0",updateClipping isOverlap: <*> getTopPadding= <*> Translation= <*>,Event154
168,169,03-17,16:13:46.451,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap: false,Event155
169,170,03-17,16:13:46.468,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-113.0",updateClipping isOverlap: <*> getTopPadding= <*> Translation= <*>,Event154
170,171,03-17,16:13:46.468,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap: false,Event155
171,172,03-17,16:13:46.486,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-90.0",updateClipping isOverlap: <*> getTopPadding= <*> Translation= <*>,Event154
172,173,03-17,16:13:46.486,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap: false,Event155
173,174,03-17,16:13:46.502,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-72.0",updateClipping isOverlap: <*> getTopPadding= <*> Translation= <*>,Event154
174,175,03-17,16:13:46.502,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap: false,Event155
175,176,03-17,16:13:46.518,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-55.0",updateClipping isOverlap: <*> getTopPadding= <*> Translation= <*>,Event154
176,177,03-17,16:13:46.518,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap: false,Event155
177,178,03-17,16:13:46.535,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-40.0",updateClipping isOverlap: <*> getTopPadding= <*> Translation= <*>,Event154
178,179,03-17,16:13:46.535,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap: false,Event155
179,180,03-17,16:13:46.551,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-29.0",updateClipping isOverlap: <*> getTopPadding= <*> Translation= <*>,Event154
180,181,03-17,16:13:46.551,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap: false,Event155
181,182,03-17,16:13:46.568,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-19.0",updateClipping isOverlap: <*> getTopPadding= <*> Translation= <*>,Event154
182,183,03-17,16:13:46.568,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap: false,Event155
183,184,03-17,16:13:46.586,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-11.0",updateClipping isOverlap: <*> getTopPadding= <*> Translation= <*>,Event154
184,185,03-17,16:13:46.586,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap: false,Event155
185,186,03-17,16:13:46.601,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-6.0",updateClipping isOverlap: <*> getTopPadding= <*> Translation= <*>,Event154
186,187,03-17,16:13:46.602,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap: false,Event155
187,188,03-17,16:13:46.619,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-2.0",updateClipping isOverlap: <*> getTopPadding= <*> Translation= <*>,Event154
188,189,03-17,16:13:46.619,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap: false,Event155
189,190,03-17,16:13:46.635,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-1.0",updateClipping isOverlap: <*> getTopPadding= <*> Translation= <*>,Event154
190,191,03-17,16:13:46.635,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap: false,Event155
191,192,03-17,16:13:46.652,2227,2227,I,PanelView,onExpandingFinished,onExpandingFinished,Event24
192,193,03-17,16:13:46.653,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0",updateClipping isOverlap: <*> getTopPadding= <*> Translation= <*>,Event154
193,194,03-17,16:13:46.653,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap: false,Event155
194,195,03-17,16:13:46.654,1702,10454,W,ActivityManager,Sending non-protected broadcast com.android.systemui.statusbar.visible.change from system 2227:com.android.systemui/u0a37 pkg com.android.systemui,Sending non-protected broadcast com.android.systemui.statusbar.visible.change from system <*> com.android.systemui/u0a37 pkg com.android.systemui,Event25
195,196,03-17,16:13:46.671,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread start,logNotificationVisibilityChanges runInThread start,Event121
